1525/1602, iter = 0.000185 seconds
1526/1602, iter = 0.000183 seconds
1527/1602, iter = 0.000183 seconds
1528/1602, iter = 0.000179 seconds
1529/1602, iter = 0.000183 seconds
1530/1602, iter = 0.000188 seconds
1531/1602, iter = 0.000185 seconds
1532/1602, iter = 0.000182 seconds
1533/1602, iter = 0.000183 seconds
1534/1602, iter = 0.000180 seconds
1535/1602, iter = 0.000183 seconds
1536/1602, iter = 0.000184 seconds
1537/1602, iter = 0.000185 seconds
1538/1602, iter = 0.000179 seconds
1539/1602, iter = 0.000182 seconds
1540/1602, iter = 0.000179 seconds
1541/1602, iter = 0.000190 seconds
1542/1602, iter = 0.000183 seconds
1543/1602, iter = 0.000180 seconds
1544/1602, iter = 0.000176 seconds
1545/1602, iter = 0.000182 seconds
1546/1602, iter = 0.000185 seconds
1547/1602, iter = 0.000185 seconds
1548/1602, iter = 0.000182 seconds
1549/1602, iter = 0.000182 seconds
1550/1602, iter = 0.000182 seconds
1551/1602, iter = 0.000190 seconds
1552/1602, iter = 0.000198 seconds
1553/1602, iter = 0.000190 seconds
1554/1602, iter = 0.000182 seconds
1555/1602, iter = 0.000177 seconds
1556/1602, iter = 0.000182 seconds
1557/1602, iter = 0.000191 seconds
1558/1602, iter = 0.000185 seconds
1559/1602, iter = 0.000179 seconds
1560/1602, iter = 0.000186 seconds
1561/1602, iter = 0.000182 seconds
1562/1602, iter = 0.000190 seconds
1563/1602, iter = 0.000183 seconds
1564/1602, iter = 0.000180 seconds
1565/1602, iter = 0.000180 seconds
1566/1602, iter = 0.000183 seconds
1567/1602, iter = 0.000182 seconds
1568/1602, iter = 0.000188 seconds
1569/1602, iter = 0.000196 seconds
1570/1602, iter = 0.000194 seconds
1571/1602, iter = 0.000183 seconds
1572/1602, iter = 0.000183 seconds
1573/1602, iter = 0.000188 seconds
1574/1602, iter = 0.000184 seconds
1575/1602, iter = 0.000183 seconds
1576/1602, iter = 0.000182 seconds
1577/1602, iter = 0.000180 seconds
1578/1602, iter = 0.000184 seconds
1579/1602, iter = 0.000197 seconds
1580/1602, iter = 0.000182 seconds
1581/1602, iter = 0.000183 seconds
1582/1602, iter = 0.000188 seconds
1583/1602, iter = 0.000185 seconds
1584/1602, iter = 0.000189 seconds
1585/1602, iter = 0.000189 seconds
1586/1602, iter = 0.000179 seconds
1587/1602, iter = 0.000198 seconds
1588/1602, iter = 0.000183 seconds
1589/1602, iter = 0.000186 seconds
1590/1602, iter = 0.000184 seconds
1591/1602, iter = 0.000179 seconds
1592/1602, iter = 0.000180 seconds
1593/1602, iter = 0.000183 seconds
1594/1602, iter = 0.000179 seconds
1595/1602, iter = 0.000186 seconds
1596/1602, iter = 0.000184 seconds
1597/1602, iter = 0.000180 seconds
1598/1602, iter = 0.000180 seconds
1599/1602, iter = 0.000179 seconds
1600/1602, iter = 0.000187 seconds
1601/1602, iter = 0.000043 seconds
Full = 410.501236 seconds
Max bananas = 1582
